SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,,
"SVR Engineering College, Nandyal",Nandyal,Andhra Pradesh,,
"Swami Keshvanand Institute of Technology, Management & Gramothan",Jaipur,Rajasthan,,
Swami Vivekanand College of Engineering,Indore,Madhya Pradesh,,
Swami Vivekanand Subharti University,Meerut,Uttar Pradesh,,
Swami Vivekananda Institute of Science & Technology,Kolkata,West Bengal,,
Swarnandhra College of Engineering & Technology,Narsapur,Andhra Pradesh,,
Syed Ammal Engineering College,Ramanathapuram,Tamil Nadu,,
Synergy Institute of Engineering & Technology,Dhenkanal,Odisha,,
T John Institute of Technology,Bengaluru,Karnataka,,
Tagore Engineering College,Kancheepuram,Tamil Nadu,,
Tagore Institute of Engineering and Technology,Attur,Tamil Nadu,,
Talla Padmavathi College of Engineering,Warangal (Rural),Telangana,,
"Tatyasaheb Kore Institute of Engineering & Technology, Warananagar",Warananagar,Maharashtra,,
Techno India,Dumka,Jharkhand,,
Techno India Chaibasa,Chaibasa,Jharkhand,,
Techno India NJR Institute of Technology,Udaipur,Rajasthan,,
Techno India Ramgarh,Ramgarh,Jharkhand,,
Techno International Batanagar,South Twenty Four Parganas,West Bengal,,
Techno International New Town,North Twenty Four Parganas,West Bengal,,
Techno Main Salt Lake,Kolkata,West Bengal,,
Technocrats Institute of Technology,Bhopal,Madhya Pradesh,,
Teegala Krishna Reddy Engineering College,Rangareddy,Telangana,,
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,,
Terna Public Charitable Trust`s College of Engineering,Osmanabad,Maharashtra,,
Terna Public Charitable Trust`s Terna Engineering College,Navi Mumbai,Maharashtra,,
Tezpur University,Tezpur,Assam,,
Thadomal Shahani Engineering College,Mumbai,Maharashtra,,
Thakur College of Engineering & Technology,Mumbai,Maharashtra,,
"Thamirabharani Engineering College, Tirunelveli",THATCHANALLUR - 627 358,Tamil Nadu,,
Thangavelu Engineering College,Chennai,Tamil Nadu,,
Thapar Institute of Engineering and Technology,Patiala,Punjab,,
The Assam Kaziranga University,Jorhat,Assam,,
The Institute of Chartered Financial Analysts of India University,Agartala,Tripura,,
"The Institute of Chartered Financial Analysts of India University, Jharkhand",Ranchi,Jharkhand,,
"The LNM Institute of Information Technology, Jaipur",Jaipur,Rajasthan,,
The National Institute of Engineering,Mysore,Karnataka,,
The Northcap University,Gurugram,Haryana,,
The Oxford College of Engineering,Bengaluru,Karnataka,,
Thiagarajar College of Engineering,Madurai,Tamil Nadu,,
TKM College of Engineering,Kollam,Kerala,,
TKR College of Engineering & Technology,Hyderabad,Telangana,,
"Toc-H Institute of Science and Technology, Arakunnam",Ernakulam,Kerala,,
Tontadarya College of Engineering,Gadag,Karnataka,,
"Transnational Knowledge Society's Group of Institutions, Indore",Indore,Madhya Pradesh,,
Trident Academy of Technology (TAT),Bhubaneswar,Odisha,,
Trinity Academy of Engineering,Pune,Maharashtra,,
Trinity Institute Of Technology & Research,Bhopal,Madhya Pradesh,,
Tripura Institute of Technology,Agartala,Tripura,,
TRP Engineering College (New),Tiruchirappalli,Tamil Nadu,,
Tulas Institute,Dehradun,Uttarakhand,,
Ujjain Engineering College,Ujjain,Madhya Pradesh,,
United Institute of Technology,Coimbatore,Tamil Nadu,,
University College of Engineering,Hyderabad,Telangana,,
"University College of Engineering, Thodupuzha",Thodupuzha,Kerala,,
University College of Engineering,Vizianagaram,Andhra Pradesh,,
University College of Engineering Nagercoil,Kanniyakumari,Tamil Nadu,,
"University College of Engineering, BIT Campus Tiruchirappalli",Tiruchirappalli,Tamil Nadu,,
University College of Engingeering,Kakinada,Andhra Pradesh,,
University College of Technology (Autonomous),Hyderabad,Telangana,,
University Institute of Chemical Technology,Jalgaon,Maharashtra,,
University of Engineering and Management,Jaipur,Rajasthan,,
"University of Engineering and Management, Kolkata",New Town,West Bengal,,
University of Petroleum and Energy Studies,Dehradun,Uttarakhand,,
University Vishweshwaraya College of Engineering,Bangalore,Karnataka,,
Unnamalai Institute of Technology,Kovilpatti,Tamil Nadu,,
Uttar Pradesh Textile Technology Institute,Kanpur,Uttar Pradesh,,
Uttaranchal University,Dehradun,Uttarakhand,,
V. S. B. Engineering College,Karur,Tamil Nadu,,
V.R.S. College Of Engineering and Technology,Viluppuram,Tamil Nadu,,
V.S.B College of Engineering Technical Campus,Coimbatore,Tamil Nadu,,
V.S.M College of Engineering,Ramachandrapuram,Andhra Pradesh,,
V.V.College of Engineering,Tirunelveli,Tamil Nadu,,
Vaagdevi College of Engineering,Warangal,Telangana,,
Vaagdevi Institute of Technology and Science,Proddatur,Andhra Pradesh,,
Vageswari College of Engineering,Karimnagar,Telangana,,
Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana,,
Vardhaman College of Engineering,Rangareddy,Telangana,,
Vasavi College of Engineering,Hyderabad,Telangana,,
Vasireddy Venkatadri Institute of Technology,Guntur,Andhra Pradesh,,
Vedavyasa Institute of Technology,Malappuram,Kerala,,
Vedica Institute of Technology,Bhopal,Madhya Pradesh,,
Veer Surendra Sai University of Technology,Burla,Odisha,,
"Veermata Jijabai Technological Institute (VJTI, Mumbai)",Mumbai,Maharashtra,,
Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College,Chennai,Tamil Nadu,,
Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,Morai,Tamil Nadu,,
Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,,
Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh,,
Velalar College of Engineering and Technology,Erode,Tamil Nadu,,
Velammal College of Engineering & Technology,Madurai,Tamil Nadu,,
Velammal Engineering College,Chennai,Tamil Nadu,,
Vellore Institute of Technology,Vellore,Tamil Nadu,,
Vels Institute of Science Technology & Advanced Studies (VISTAS) -Chennai,Chennai,Tamil Nadu,,
Vemana Institute of Technology,Bengaluru,Karnataka,,
Vemu Institute of Technology,Chittoor,Andhra Pradesh,,
Vidya Academy of Science & Technology,Thrissur,Kerala,,
Vidya Jyothi Institute of Technology,Hyderabad,Telangana,,
Vidya Prasarak Mandal`s Maharshi Parshuram College of Engineering,Velneshwar,Maharashtra,,
Vidya Pratishthan`s Kamalnayan Bajaj Institute of Engineering & Technology,Baramati,Maharashtra,,
Vidya Vihar Institute of Technology,Purnia,Bihar,,
"Vidya Vikas Education Trust Universal College of Engineering, Thane",Palghar,Maharashtra,,
Vidya Vikas Institute of Engineering & Technology,Mysore,Karnataka,,
"Vidyavardhaka College of Engineering, Mysore",Mysuru,Karnataka,,
Vidyavardhini`s College of Engineering and Technology,Vasai,Maharashtra,,
Vignan Institute of Technology and Science,Yadadri-Bhuvangiri,Telangana,,
Vignan`s Institute of Engineering for Women,Visakhapatnam,Andhra Pradesh,,
Vignan`s Institute of Information Technology,Visakhapatnam,Andhra Pradesh,,
Vignana Bharathi Institute of Technology,Hyderabad,Telangana,,
"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,,
Vignan's Institute of Management & Technology for Women,Hyderabad,Telangana,,
Vimal Jyothi Engineering College,Kannur,Kerala,,
Vinayaka Mission's Kirupananda Variyar Engineering College,Salem,Tamil Nadu,,
Vishnu Institute of Technology,Bhimavaram,Andhra Pradesh,,
Vishwakarma Government Engineering College Chandkheda,Ahmedabad,Gujarat,,
Vishwakarma Institute of Information Technology,Pune,Maharashtra,,
Vishwakarma Institute of Technology,Pune,Maharashtra,,
"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,,
Visvesvaraya Technological University,Belgaum,Karnataka,,
Visvodaya Engineering College,Kavali,Andhra Pradesh,,
Vivekanand Education Society`s Institute of Technology Sindhi Society,Mumbai Suburban,Maharashtra,,
"Vivekananda College of Engineering & Technology, Puttur",Puttur,Karnataka,,
"Vivekananda Institute of Technology, Bangalore",Bangalore Rural,Karnataka,,
Vivekanandha College of Engineering for Women,Namakkal,Tamil Nadu,,
Vivekanandha College of Technology for Women,Namakkal,Tamil Nadu,,
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Maharashtra,,
Walchand College of Engineering,Sangli,Maharashtra,,
Walchand Institute of Technology,Solapur,Maharashtra,,
"Wellfare Institute of Science, Technology and Management",Visakhapatnam,Andhra Pradesh,,
"Yashoda Technical campus, Faculty of Engineering, Wadhe",SATARA,Maharashtra,,
Yeshwantrao Chavan College of Engineering,Nagpur,Maharashtra,,
Zeal Education Society`s Zeal College of Engineering & Research,Pune,Maharashtra,,
P D Pandya Institute Of Computer Application,Ahmedabad,Gujarat,,
Himalayan Group of Computer Application,Lucknow,Uttar Pradesh,,
A.V.C. College of Engineering,Mayiladuthurai,Tamil Nadu,,
Abasaheb Garware Institute of Management Studies,Sangli,Maharashtra,,
"ABSS Institute of Technology, Mawana Road, Meerut",MEERUT,Uttar Pradesh,,
Academy of Maritime Education and Training,Kancheepuram,Tamil Nadu,,
Accurate Institute of Advanced Management,Greater Noida,Uttar Pradesh,,
Accurate Institute of Management & Technology,Greater Noida,Uttar Pradesh,,
Accurate Institute of Management & Technology,Greater Noida,Uttar Pradesh,,
Acharya Institute of Management and Science,Bengaluru,Karnataka,,
Acharya Institute of Technology,Bengaluru,Karnataka,,
"Acharyas Bangalore B School, Bangalore",Bangalore,Karnataka,,
ACROPOLIS FACULTY OF MANAGEMENT & RESEARCH,Indore,Madhya Pradesh,,
Adamas University,Kolkata,West Bengal,,
Adi Shankara Institute of Engineering and Technology,Kalady,Kerala,,
Adichunchanagiri Institute of Technology,Chikmagalur,Karnataka,,
Aditya Institute of Management Studies and Research,Mumbai,Maharashtra,,
Ahalia School of Management,Palakkad,Kerala,,
Ajay Kumar Garg Institute of Management,Ghaziabad,Uttar Pradesh,,
"AL BARKAT INSTITUTE OF MANAGEMENT STUDIES, ALIGARH",Aligarh,Uttar Pradesh,,
"Alard Institute and Management Sciences, Pune",Pune,Maharashtra,,
Aldel Education Trust's St. John College of Engineering,Palghar,Maharashtra,,
Aligarh Muslim University,Aligarh,Uttar Pradesh,,
"All India Shivaji Memorial Societys Institute of Management, Pune",Pune,Maharashtra,,
Allagadda Institute of Management Science,Allagadda,Andhra Pradesh,,
Alliance University,Bengaluru,Karnataka,,
"Alvas Institute of Engineering and Technology, Moodbidri",Dakshina Kannada,Karnataka,,
Ambalika Institute of Management and Technology,Lucknow,Uttar Pradesh,,
Ambedkar Institute of Management Studies,Visakhapatnam,Andhra Pradesh,,
Amity University,Gautam Budh Nagar,Uttar Pradesh,,
"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,,
"Amity University, Jaipur",Jaipur,Rajasthan,,
"Amity University, Mumbai",Mumbai,Maharashtra,,
"Amity University, Raipur",Raipur,Chhattisgarh,,
AMJAD ALI KHAN COLLEGE OF BUSINESS ADMINISTRATION,Hyderabad,Telangana,,
Amrapali Institute of Hotel Management,Haldwani,Uttarakhand,,
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,,
"Amrutvahini College of Engineering, Sangamner",Sangamner,Maharashtra,,
Anand Engineering College,Agra,Uttar Pradesh,,
Andhra Loyola Institute of Engineering and Technology,Vijayawada,Andhra Pradesh,,
"Anekant Education Societys Anekant Institute of Management Studies, Pune",Baramati,Maharashtra,,
Angadi Instittute of Technology and Management,Belagavi,Karnataka,,
Anna University,Chennai,Tamil Nadu,,
Annai Velankanni College,Tholayavattam,Tamil Nadu,,
Annamacharya Institute of Technology & Sciences,Tirupati,Andhra Pradesh,,
Annamacharya PG College of Computer Studies,Rajampet,Andhra Pradesh,,
Anurag Engineering College,Ananthagiri (V&M),Telangana,,
APEEJAY INSTITUTE OF MANAGEMENT AND ENGINEERING TECHNICAL CAMPUS,Jalandhar,Punjab,,
Apeejay School of Management,Delhi,Delhi,,
Aristotle P.G.College,Hyderabad,Telangana,,
"Ashoka Education Foundations Ashoka Business School,Nashik",Nashik,Maharashtra,,
Asia Pacific Institute of Information Technology,Panipat,Haryana,,
Asian Business School,Noida,Uttar Pradesh,,
Assam Don Bosco University,Azara,Assam,,
Assam Down Town University,Guwahati,Assam,,
Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,,
Atharva Educational Trust Atharva Institute of Management Studies,Mumbai,Maharashtra,,
Audisankara College of Engineering & Technology,Gudur,Andhra Pradesh,,
"Audyogik Tantra Shikshan Sansthas Institute of Industrial and Computer Management and Research, Pune",Pune,Maharashtra,,
Aurora`s P. G. College (MBA),Hyderabad,Telangana,,
Aurora`s P. G. College (MBA),Hyderabad,Telangana,,
"Aurora`s P. G. College (MBA), Ramanthapur",Hyderabad,Telangana,,
Aurora`s P. G. College (MCA),Hyderabad,Telangana,,
Aurora`s P. G. College (MCA),Hyderabad,Telangana,,
"Aurora`s P. G. College (MCA), Ramanthapur",Hyderabad,Telangana,,
"Awadesh Pratap Singh University, Rewa",Rewa,Madhya Pradesh,,
B. S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu,,
B.P.Hivale Institute of Management Studies and Career Development and Research CSRD Campus,Ahmednagar,Maharashtra,,
Baba Ghulam Shah Badshah University,Rajouri,Jammu and Kashmir,,
Babasheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,,
Badruka College PG Centre,Hyderabad,Telangana,,
Bahra University,Solan,Himachal Pradesh,,
Balaji Institute of Management and HRD,Pune,Maharashtra,,
Balaji Institute of I. T. & Management,Kadapa,Andhra Pradesh,,
Balaji Institute Of International Business (BIIB),Pune,Maharashtra,,
Balaji Institute Of Modern Management (BIMM),Pune,Maharashtra,,
BALAJI INSTITUTE OF TELECOM & MANAGEMENT,Pune,Maharashtra,,
Ballari Institute of Technology & Management,Bellary,Karnataka,,
Banaras Hindu University,Varanasi,Uttar Pradesh,,
Banarsidas Chandiwala Institute of Professional Studies,New Delhi,Delhi,,
"Barkatullah University, Bhopal",Bhopal,Madhya Pradesh,,
Bharatesh Education Trust'S Global Business School,Belgaum,Karnataka,,
Bharathidasan Institute of Management,Tiruchirappalli,Tamil Nadu,,
Bharati Vidyapeeth Institute of Management,Kolhapur,Maharashtra,,
Bharati Vidyapeeth Institute of Management and Research,New Delhi,Delhi,,
Bharati Vidyapeeth?s Institute of Management and Entrepreneurship Development,Pune,Maharashtra,,
"Bharati Vidyapeeth`s Abhijit Kadam Institute of Management and Social Sciences, Solapur",Solapur,Maharashtra,,
Bharati Vidyapeeth`s Institute of Management Studies & Research,Navi Mumbai,Maharashtra,,
"Bhavans Vivekananda College of Science, Humanities and Commerce",SECUNDERABAD,Telangana,,
Bheemireddy Institute of Management Science,Adoni,Andhra Pradesh,,
Birla Global University,Bhubaneswar,Odisha,,
Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,,
Birla Institute of Technology,Ranchi,Jharkhand,,
"BLDEA's SP College of Commerce, Bijapur",Vijayapur,Karnataka,,
BML Munjal University,Gurgaon,Haryana,,
Bonam Venkata Chalamaiah Institute of Technology and Science,Bhatlapalem,Andhra Pradesh,,
Brahmdevdada Mane Institute of Technology,Belati,Maharashtra,,
Brainware University,Kolkata,West Bengal,,
Budge Budge Institute of Technology,Kolkata,West Bengal,,
Builders Engineering College,Kangeyam,Tamil Nadu,,
Bundelkhand University,Jhansi,Uttar Pradesh,,
"BVV SANGH INST. OF MANAGEMENT STUDIES, BAGALKOTE (PG)",Bagalkot,Karnataka,,
C K College of Engineering & Technology (Formerly Sri Jayaram Engineering College),Cuddalore,Tamil Nadu,,
C K Shah Vijapurwala Institute of Management,Vadodara,Gujarat,,
C. Abdul Hakeem College of Engineering & Technology,Melvisharam,Tamil Nadu,,
C. H. M. E. Society`s Dr. Moonje Institute of Management & Computer Studies,Nashik,Maharashtra,,
Cambridge Institute of Technology,Ranchi,Jharkhand,,
Cambridge Institute of Technology,Bengaluru,Karnataka,,
Career Point University,Hamirpur,Himachal Pradesh,,
Central Institute of Business Management Research & Development,Nagpur,Maharashtra,,
Central University of Haryana,Mahendergarh,Haryana,,
Central University of Jammu,Jammu,Jammu and Kashmir,,
Central University of Orissa,Koraput,Odisha,,
Centre for Management Studies,Dibrugarh,Assam,,
"Centre for Studies In Rural Management, Gujarat Vidyapith",Randheja,Gujarat,,
Centurion University of Technology and Management,Paralakhemundi,Odisha,,
Chadalawada Ramanamma Engineering College,Tirupati,Andhra Pradesh,,
Chaitanya (Deemed to be University),Warangal,Telangana,,
"Chandigarh Business school of Administration, Landran",Sahibzada Ajit Singh Nagar,Punjab,,
"Chandigarh School of Business, Jhanjeri",Sahibzada Ajit Singh Nagar,Punjab,,
Chandigarh University,Mohali,Punjab,,
Chandragupt Institute of Management Patna,Patna,Bihar,,
Chatrapati Sahuji Maharaj Kanpur University,Kanpur,Uttar Pradesh,,
Chaudhary Charan Singh University Meerut,Meerut,Uttar Pradesh,,
Chetana'S Institute of Management and Research,Mumbai,Maharashtra,,
Chetanas Ramprasad Khandelwal Institute of Management and Research,Mumbai,Maharashtra,,
Chettinad College of Engineering & Technology,Karur,Tamil Nadu,,
Chhatrapati Shahu Institute of Business Education and Research,Kolhapur,Maharashtra,,
Chitkara University,Rajpura,Punjab,,
Chouksey Engineering College,Bilaspur,Chhattisgarh,,
Christ College of Engineering and Technology,Pondicherry,Pondicherry,,
Christ University,Bengaluru,Karnataka,,
"College of Engineering, Trivandrum",Thiruvananthapuram,Kerala,,
College of Management & Computer Science,Yavatmal,Maharashtra,,
COLLEGE OF MANAGEMENT STUDIES,KANPUR,Uttar Pradesh,,
"CT Institute of Engineering Management and Technology, Shahpur",Jalandhar,Punjab,,
CT Institute of Management and IT,Jalandhar,Punjab,,
